126	si vos dirai ore seurement ce 	Si uus dirai ore seurement ce 	115
127	que vos me demandastes n’a encor gaires. — 	que uos me demandates na gaires. 	116
128	Dites, fet il. — Sire, fet ele, entre moi et I. chevalier 	Dites dont damoisele fait il. |SIre fait ele par foi entre moi et .i. cheualier 	117|118
129	qui mes amis estoit chevalchions hui matin par mi cest chastel 	qui mes amis estoit. cheuauchiens hui matin parmi cest chastelet illuec.	119
130	et quant li freres a celui 	et quant li freres a celui 	120
131	que vos avés abatu me vit, 	que uos aues ore abatu: |me uit. 	121|122
132	si me volt a force prendre, 	Si me uot a force prandre. 	123
133	kar il m’avoit molt longuement amee; 	Car il mauoit mout longuement amee. 	124
134	si me prist al frain 	Si me prist 	125
135	et m’en volt mener a force, mes mes amis se combati a lui 	et me uost mener a force |si tost	126|127
136	tant 	comme il me tint au fraing. |Mais mes amis se combati a lui tant 	128|129
137	qu’il l’ocist. 	que il locit. 	130
138|139	Et|quant cist 	et quant ciz 	131
140	que vos veez ci ore vit son frere mort, 	que uos ueez ore ci uit son frere mort : 	132
141	si fist mon ami prendre a force de vilains et de gens 	si fist mon ami prandre a force de uilains et de gent. 	133
142	et l’ocist en venjance de son frere. 	Et locit en la uangence de son frere. 	134
143	Mais de moi, 	mais de moi p̾ 	135
144	por cui Ses freres avoit esté ocis, dist il 	cui ses freres auoit este ocis dist il 	136
145	qu’il se vengeroit sans main metre;	quil sen uangeroit sans main mestre. 	137
146	si me fist prendre a ces ribaus 	Si me fist prandre a ses .iiii. uilains 	138
147	que vos veistes 	que uos ueistes 	139
148	et lor commanda 	si lor coumanda 	140
149	qu’il me noiaissent, « 	quil me noiassent. 	141
150|151	kar par armes, dist il, |ne vueil je mie 	Car par hommes ne uoeil ge gaie fait il quele morit.	142
152|153	qu’ele muire » ; |si m'enmenoient, 	Si [cum] amenerent ainsi 	143
154	si com vos veistes, morir 	com uos ueistes [raqrir] 	144
155	quant vos me venistes secorre par la volenté de Dieu et par la vostre. 	quant uos me [uenistes] secorre par la uolente de dieu et la uostre. Sire fait la damoisele a beħ. 	145
156	Or vos ai conté mon errement ; 	Or uous ai conte mon errement. 	146
157|158	si voldroie des Ore mes, |se vostre plaisirs estoit, 	Si uorroie desormais se uostres [puisses] estoit : 	147
159	que vos me menissois a salveté en un mien chastel 	que uos me menissiez a sauuete en .i. mien chastel 	148
160|161	qui est ci pres. — Volentiers », fet il. |Si le prent par les bras 	qui est ci pres. uolentiers damoisele Sire a si la prent par le bras 	149
162	et le monte par devant lui sor le col de son cheval, 	et la mest deuant lui sur le col de son cheual. 	150
163	si a geté son escu derieres son dos, 	Si ageste erranmet son escu derier son dos.	151
164	si s’en vet cele part 	Si sen ua cele part 	152
165	ou la damoisele li enseigne tant 	ou la damoisele li ensangne. |Si cheuaucherent	153|154
		ainsi 	155
166	que ce vint aprés midi 	tant |que ce uint apres midi. 	156|157
167	qu’il voient en un tertre I. bel a chastel, 	et lors uirent deuant aux en lor chemin .i. |tertre.Ou il auoit .i. tres bel chastel. et	158|159
168	et lors ataignent Il. escuiers	lors ataignent .ii. escuiers 	160
169	qui issoient d’un bossel 	qui issoient dun boschet. 	161
170	et aportoit chescuns venoisons trosee detriers soi.	et aportoit chascuns uenison trossee douant soi. 	162
171	Quant il virent la damoisele, 	et quant il uirent la damoisele 	163
		qui beh̾ auoit deuant luy 	164
172	si descendent a pié 	si sont dessendu a pie 	165
173	et li font grant joie com a celi 	et li font la plus grant ioie dou monde a cele 	166
174	qui lor dame estoit 	qui leur lige dame estoit 	167
175	mais molt se merveillent de ce 	Mais mout se merueillent 	168
176	qu’il la virent plorer: 	quant il la uirent si plorer. 	169
177	si li enquierent 	et plus de son ami |que il ne uerent pas mandent 	170|171
178	que ele a. 	que ele a. 	172
179	Et ele lor dit 	et ele lor dit 	173
180	comment ses amis avoit esté ocis, «	et conte coment ueuir auecques li. |Si li en quierent et de ses amis auoit este ocis. au chastel 	174|175
181	et je meismes euisse esté morte. 	ou il trespasoient. Sire meismes fait ele eusse este morte : 	176
182	se ne fust cis frans chevaliers	Ce ne fust ciz frans cheualiers ci. 	177
183	qui par sa debonaireté me resqueust 	qui par sa debonairete et par sa franchisse marescosse des mains a mes anemis 	178
184	et se mist em peril de mort por ma vie sauver. » 	et se mist en peril de mort |por moi sauuer. 	179|180
		et se ne lauoie ie pas deserui. 	181
		et diex doint 	182
185	Et lors conseille a l’un de ses escuierset cil se destrosse maintenant de sa venoison, 	que ie li puisse guerredoner. |Lors conseille maintenant la damoisele a .i. des escuiers. 	183|184
186	si la baille a son compaignon por porter, 	et il destrore maintenant sa uenisson et la baille a lautre por portee 	185
187	si s’en vet vers le chastel 	Si sen ua uers le chastel 	186
188	quanqu’il puet traire del roncin. 	quanque il puet de roncin traire 	187
189	Et Boors demande a la damoisele 	et behors demande a la damoisele 	188
190|191	comment li chastials a non |ou ses amis a esté ocis. « Sire, fet ele, il a non Galedon 	comment li chastiax auoit non ou ses amis. auoit este ocis. Sire fait ele il a non Galedon. 	189
192	et l’eve par ou vos passastes a non Galede. » 	et leue par ou uos pasates a non banllete. 	190
193	Ensi parolent tant 	Ainsi parole tant 	191
194|195	qu’il sont venu jusqu’al chastel,|si le voit Boors bien seant et fort. 	que il sont uenu ducau chastel. Sire uoit beh̾ mout bel et mout bien sains. 	192
196	Et quant il montent ! le tertre, 	et quant il ont monte le tertre 	193
197	si voient de laiens issir dames et damoiseles a grant plenté 	si uoient issir de laiens dames et damoiseles grant plante 	194
198|199	dont les unes karolent |et les autres dancent 	dont les unes dancent et les autre [...] 	195
200	et les autres joent de divers geus; 	et [lulent]. et les autre iouent de diuers gex 	196
201	si estoient acesmees et vestues richement et	si estoient totes acemees |et mout richement 	197|198
202	avec venoient chevaliers jusqu’a X. 	uestues.et auec elles uenoient cheualier iusqua .xx. 	199
203	qui molt faisoient grant joie; 	qui mout fassoient grant ioe. 	200
204	et quant il voient Boort, 	et quant il uoient bohort 	201
205	si crient tuit encontre lui: « Bien viengniés, sire,	si crient tuit encontre lui bien uiengne li sires 	202
206	qui nostre dame avez delivres de mort 	qui nostre dame a deliuree de mort 	203
207	et rescosse des mains a ses enemis !» 	et rescousse des mains a ses anemis 	204
208	Et lors font descendre lor dame et lui avec : 	et lors font dessendre lor dame et lui auec. 	205
209	si ne vos porroit nus conter la joie 	Si ne uos porroit nus comper la ioie 	206
210	qui li fu fete. A tel joie et a tel feste enmainent Boort jusqu’al palés del chastel, 	qui li fu faite. A tel ioie |et a tal faite en mainnent beh̾. ducau palais dou chastel. 	207|208
211|212	si le font desarmer, |ou il volsist ou non,	Si le font desarmer uossist ou non. et il le fait mout enuiz. 	209
213	et il le fist a envis, 		
214	kar il n’estoit encore mie tens de herbergier. 	Car il nestoit mie eure ne tans de herbregier. 	210
215	Ensi remist Boors laiens, 	ensi remest laiens 	211
216	si li firent grant joie li un et li autre 	si li firont grant ioie |et li un et li autre. 	212|213
217	Et quant il orent mengié. a damoisele demande a Boort 	Et quant il orrent mengie: la damoisele demande	214
218	comment il avoit non ét ¡l dist 	comment il auoit non. 	215
219|220	qu’il avoit non Boors li Essilliés. « |Et vos, fet il. damoisele, 	etil li dit. 	216
221	quels est li vostre nons ? — Sire, fet ele. je ai non Blevine de Glocedun, issi a non cist chastials ou nos somes. » A ces paroles 	et uos comment fait il damoisele Sire fait ele iai non uenyne de glocedras |ainsis a non li chastias ou nos somes A ses paroles 	217|218
222	qu’il disoient, es vos I escuier 	que il dissoient euousa. escuer 	219
223	qui laiens entre,	qui laiens entre. 	220
224	si s’agenoille devant la damoisele. « Dame, fet il, la damoisele de Honguefort vostre cosine vos salue 	et sa genoille deuant la damoisele. Dame fait il madarne la damoisele De honguefort uostre cousine uous salue. 	221
225	et vos mande 	Et uous mande 	222
226	qu’ele vient herbergier o vos. » 	que ele uient herbregrer o uus 	223
227	Et quant cele l’entent, 	Et quant cele lentant si saut sus 	224
228	si saut sus si liee et si joiose 	si lie et si ioeuse 	225
229|230	que nule plus |et demande al vaslet 	com ele puet plus. et demande au uarlet 	226
231	ou ele est. « Dame. fet il, a mains de demie lieue pres de ci. » 	ou ele est. Dame fait il a mains de demi lieu pres de ci. 	227
232	Et ele fet maintenant sa sele metre et dist 	et ele fait maintenant sa sele mestre.|et dit 	228|229
233	qu’ele ira encontre li; 	que ele ira encomtre. 	230
234|235	si monte |et maine o li. VI. chevaliers 	Si monte et mainna .ui cheualiers auecques li. 	231
236	et Illl. en laisse 	et .iiii. en laisse 	232
237|238	por fere compaignie a Boort ; |si se part atant de laiens. 	por faire compangnie a behͦ. si se part de laiens. entre li et sec cheualiers . 	233
239	Mes Boors 	Mais beh̾.	234
240|241	qui les noveles a of̈es de cele de Honguefort |si ne set que fere, 	qui les noueles ot oiez de cele de honguefort ne set que	235
242	kar se il remaint laiens, ne puet estre 	faire.Car cil remaint laiens il ne puet estre 	236
243	que l’en nel conoisse 	que len ne le quenoisse. 	237
244	et ce ne voldroit il por rien: 	et si ne uodroit ce por rien. 	238
245|246	si pense longuement a ceste chose. |Quant il ot une piece pensé, 	Si se pance longuement ace. 	239
247	si se drece en estant 	et se dresce en estant a ce 	240
248	et demande ses armes tost et isnel. « Sire, font cil 	et demande ses armes. tost et inel. Sire font cil 	241
249	qui avec lui estoient, 	qui auec lui estoient 	242
250	qu’en volés vos fere ? — Je me vueil. fet il, un poi aler esbatre jusqu’a cel boschel, 	quen uoles uos faire. Ie men ueil fait il aler .i pou esbare iusqua cele forest. 	243
251	si revendrai orendroit. » 	et reuandrai orendroit |et cil 	244|245
252|253	Cil n’osent son commandement refuser. |si aportent ses armes 	qui nosent son commandement escondire Li aportent 	246
254	et il les prent. 	et il les prant. 	247
255	Et quant il est armés, 	et quant il est armes 	248
256	si monte en son cheval a, 		
257|258	si se part de laiens par une posterne par devers le boschel », |ne ne velt	si se part de laiens par la poterne par deuers .i. bochet si ne uoet 	249
259	que nus li face compaignie. 	que nus li face 	250
260	Et quant il est l. poi eslongiés del chastel, 	compongnie.et quant il est i po eslongniez dou chastel 	251
261	si torne a destre vers une forest 	si torne a destre par deuers une forest haute	252
262	qu’il voit haute et espesse 	et espesce 	253
263	et s’en vet al ferir des esperons; 	et sen ua au ferir des esperons. 	254
264	si se fiert en la forest 	Si se fiert en la forest 	255
265|266	et eirre tant |qu’il li anuite ; 	et erre tantquil li anuitie. 	256
267	et lors escote, 	et lors escoute	257
268	si ot une cloche soner 	si oit une cloche soner 	258
269	et il sot bien tantost	et il seit bien 	259
270	que c’estoit hermitages: 	que cest hermitages	260
271	si s’en torne cele part 	si se torne cele part 	261
272	et descent a l’uis,	et descent a luis 	262
273	si apele et li hermites li oevre son huis, 	et apele. et li ermites li ouure 	263
274|275	si a le reçoit a bele chiere |et le desarme il meismes, 	et le resoit a mout bele chiere. et le desarme il meismes 	264
276	puis vet cueillir de l’erbe al cheval 	et puis ua cuillir de lerbe il meismes por le cheual. 	265
277	et por fere lit al chevalier.	et por faire lit au cheualier 	266
278	Ensi est Boors remés chiés l’ermite, 	Ainsi est boh̾ retrais chies lermite. 	267
279	et la damoisele de Glocedun chevalcha tant a 	et la damoisele de glocdon cheuauche 	268
280	qu’ele encontra cele de Honguefort; 	quant ele fu partie de son chastel |tant que ele encontre la damoiselle de honguefort	269|270
281	si s’entresaluent, 	si sentre saluent. 	271
282	mais molt se merveille cele de Glocedun, 	mais mout ce merueille la damoisele de glocedun 	272
283	quant ele voit sa cosine si atornee et tote sa maisnie: 	quant ele voit sa cosine si atornee. |et tote sa mainiee ausi. 	273|274
284	si li demande l’acheison 	Si li a demande lacoison. 	275
285	et cele li conte de chief en chief 	et cele len conte la uerite de chief en chief 	276
286	et dist 	et dit 	277
287	que jamés ne finera d’errer 	que iamais ne finera derrer 	278
288	jusqu’el ait le chevalier trové, « 	tant que ele ait le cheualier troue. 	279
289	et bien sachiés, fet ele, bele cosine, 	et bien sachiez bele cosine 	280
290|291	que c’est li plus bials chevaliers et li mieldres |que je onques mes veisse, 	que cest li muxdres cheualiers et li plus biax dou monde. 	281
292	et si est encore jovenes enfés; 	et si est encore iones enfes. 	282
293	si ai tel duel, 	Si ai tel duel 	283
294	quant il me membre de la vilenie	quant ie mamenbre de la uilenie	284
